ts,Ax,Ay,Az,Gx,Gy,Gz,T,P,velocity,q0_estimated,q1_estimated,q2_estimated,q3_estimated,filtered_altitude_AGL,filtered_acceleration,latitude,longitude,satellites
247.95,,,,,,,,,-10.867,-1.639,-3.085,8.435,-4.078,294.05,0.0,,,
247.955,0.0093,0.4683,-0.0469,-6.9328,234.3137,61.2045,29.6,96791.0,,,,,,,,,,
247.96,,,,,,,,,-10.94,-1.791,-2.956,8.416,-4.148,293.61,0.0,39.39299011230469,-8.26843547821045,12.0
247.965,0.0005,0.4683,-0.0566,-13.8655,233.0532,62.1849,29.6,96817.0,,,,,,,,,,
247.97,,,,,,,,,-11.027,-1.942,-2.825,8.396,-4.212,292.75,0.0,,,
247.975,-0.0068,0.4883,-0.0747,-19.8179,232.0728,62.535,29.6,96814.0,,,,,,,,,,
247.98,,,,,,,,,-11.12,-2.093,-2.69,8.375,-4.269,292.32,0.0,,,
247.985,-0.02,0.5283,-0.0815,-24.3697,231.0924,62.7451,29.6,96845.0,,,,,,,,,,
247.99,,,,,,,,,-11.213,-2.243,-2.554,8.353,-4.319,292.06,0.0,,,
247.995,-0.0308,0.519,-0.0991,-27.591,230.3221,62.1849,29.6,96821.0,,,,,,,,,,
248.0,,,,,,,,,-11.304,-2.393,-2.415,8.33,-4.363,291.97,0.0,,,
248.005,-0.0151,0.5024,-0.0933,-29.4118,229.8319,61.2045,29.6,96845.0,,,,,,,,,,
248.01,,,,,,,,,-11.432,-2.542,-2.276,8.304,-4.404,290.07,0.0,,,
248.015,0.0132,0.54,-0.0674,-30.5322,229.902,60.7143,29.6,96844.0,,,,,,,,,,
248.02,,,,,,,,,-11.559,-2.69,-2.136,8.275,-4.44,289.82,0.0,,,
248.025,0.0225,0.5396,-0.0264,-32.493,230.042,60.4342,29.6,96834.0,,,,,,,,,,
248.03,,,,,,,,,-11.689,-2.837,-1.996,8.242,-4.474,289.47,0.0,,,
248.035,-0.0288,0.52,0.0117,-35.9244,230.5322,58.8936,29.6,96835.0,,,,,,,,,,
248.04,,,,,,,,,-11.816,-2.984,-1.854,8.207,-4.504,289.38,0.0,,,
248.045,-0.0659,0.5278,0.0254,-40.3361,231.5826,54.3417,29.6,96823.0,,,,,,,,,,
248.05,,,,,,,,,-11.959,-3.131,-1.711,8.169,-4.53,288.35,0.0,,,
248.055,-0.0356,0.5078,0.0205,-45.5182,232.6331,48.7395,29.6,96840.0,,,,,,,,,,
248.06,,,,,,,,,-12.097,-3.28,-1.569,8.128,-4.549,288.35,0.0,,,
248.065,-0.0024,0.5039,-0.0039,-50.4202,233.5434,44.0476,29.6,96839.0,,,,,,,,,,
248.07,,,,,,,,,-12.231,-3.43,-1.429,8.085,-4.561,288.26,0.0,,,
248.075,-0.0112,0.4863,-0.042,-54.3417,234.1036,39.916,29.6,96834.0,,,,,,,,,,
248.08,,,,,,,,,-12.368,-3.583,-1.289,8.039,-4.567,287.92,0.0,,,
248.085,-0.0205,0.5146,-0.0737,-57.2129,234.4538,35.3641,29.6,96863.0,,,,,,,,,,
248.09,,,,,,,,,-12.491,-3.736,-1.15,7.991,-4.566,288.26,0.0,,,
248.095,-0.0186,0.521,-0.0864,-58.6134,234.3838,30.6723,29.6,96827.0,,,,,,,,,,
248.1,,,,,,,,,-12.617,-3.89,-1.013,7.939,-4.56,287.92,0.0,,,
248.105,-0.0283,0.5298,-0.0762,-59.6639,234.1036,26.8908,29.6,96814.0,,,,,,,,,,
248.11,,,,,,,,,-12.73,-4.045,-0.878,7.884,-4.549,288.26,0.0,,,
248.115,-0.0659,0.5166,-0.0708,-60.5742,233.7535,23.8095,29.6,96835.0,,,,,,,,,,
248.12,,,,,,,,,-12.836,-4.198,-0.745,7.826,-4.534,288.35,0.0,,,
248.125,-0.106,0.5869,-0.0581,-61.0644,233.4034,20.7983,29.6,96841.0,,,,,,,,,,
248.13,,,,,,,,,-12.94,-4.351,-0.614,7.764,-4.516,288.26,0.0,,,
248.135,-0.103,0.5278,-0.0532,-61.2745,233.3333,17.9272,29.6,96826.0,,,,,,,,,,
248.14,,,,,,,,,-13.038,-4.503,-0.484,7.699,-4.493,288.26,0.0,,,
248.145,-0.0684,0.5669,-0.0366,-61.0644,233.2633,16.3866,29.6,96807.0,,,,,,,,,,
248.15,,,,,,,,,-13.132,-4.655,-0.356,7.631,-4.468,288.26,0.0,,,
248.155,-0.0859,0.582,-0.0405,-60.8543,232.7731,16.0364,29.6,96833.0,,,,,,,,,,
248.16,,,,,,,,,-13.219,-4.804,-0.229,7.559,-4.44,288.35,0.0,39.39300537109375,-8.268425941467285,12.0
248.165,-0.1147,0.5405,-0.0703,-60.2941,232.0728,15.056,29.6,96814.0,,,,,,,,,,
248.17,,,,,,,,,-13.299,-4.951,-0.103,7.484,-4.41,288.43,0.0,,,
248.175,-0.0913,0.564,-0.083,-59.1737,231.3025,13.3053,29.6,96814.0,,,,,,,,,,
248.18,,,,,,,,,-13.365,-5.096,0.022,7.406,-4.378,288.95,0.0,,,
248.185,-0.0649,0.5322,-0.085,-58.3333,230.112,12.1849,29.6,96807.0,,,,,,,,,,
248.19,,,,,,,,,-13.424,-5.239,0.145,7.324,-4.344,289.04,0.0,,,
248.195,-0.0654,0.5098,-0.1001,-57.6331,228.7815,10.6443,29.6,96807.0,,,,,,,,,,
248.2,,,,,,,,,-13.457,-5.379,0.267,7.24,-4.308,290.07,0.0,,,
248.205,-0.0522,0.52,-0.1104,-56.4426,227.521,7.6331,29.6,96805.0,,,,,,,,,,
248.21,,,,,,,,,-13.487,-5.517,0.387,7.152,-4.271,290.07,0.0,,,
248.215,-0.0327,0.4927,-0.1055,-54.4818,226.1905,4.3417,29.6,96806.0,,,,,,,,,,
248.22,,,,,,,,,-13.513,-5.653,0.504,7.062,-4.23,290.07,0.0,,,
248.225,-0.0151,0.4873,-0.0859,-52.451,225.0,1.4006,29.6,96808.0,,,,,,,,,,
248.23,,,,,,,,,-13.523,-5.787,0.618,6.97,-4.188,290.68,0.0,,,
248.235,-0.0054,0.4775,-0.0669,-50.7003,223.8796,-1.2605,29.6,96806.0,,,,,,,,,,
248.24,,,,,,,,,-13.53,-5.919,0.727,6.874,-4.144,290.68,0.0,,,
248.245,-0.0186,0.4985,-0.0615,-48.6695,222.6891,-3.9916,29.6,96785.0,,,,,,,,,,
248.25,,,,,,,,,-13.534,-6.049,0.834,6.776,-4.097,290.68,0.0,,,
248.255,-0.0332,0.4839,-0.0737,-45.7283,221.6387,-7.3529,29.6,96823.0,,,,,,,,,,
248.26,,,,,,,,,-13.535,-6.177,0.937,6.675,-4.049,290.68,0.0,,,
248.265,-0.0244,0.5156,-0.082,-41.5966,220.5182,-10.5742,29.6,96814.0,,,,,,,,,,
248.27,,,,,,,,,-13.533,-6.304,1.036,6.571,-4.0,290.68,0.0,,,
248.275,-0.0098,0.5117,-0.0854,-36.8347,219.0476,-12.535,29.6,96791.0,,,,,,,,,,
248.28,,,,,,,,,-13.528,-6.429,1.13,6.464,-3.949,290.68,0.0,,,
248.285,0.0083,0.5054,-0.0698,-31.9328,217.1569,-12.7451,29.6,96789.0,,,,,,,,,,
248.29,,,,,,,,,-13.519,-6.551,1.219,6.354,-3.899,290.76,0.0,,,
248.295,0.0034,0.5098,-0.0366,-27.6611,214.986,-11.4146,29.6,96787.0,,,,,,,,,,
248.3,,,,,,,,,-13.507,-6.671,1.304,6.241,-3.85,290.76,0.0,,,
248.305,-0.0073,0.501,0.0005,-24.7199,210.4342,-7.6331,29.6,96779.0,,,,,,,,,,
248.31,,,,,,,,,-13.493,-6.787,1.386,6.126,-3.803,290.76,0.0,,,
248.315,0.0073,0.4946,0.0127,-26.1204,207.8431,-6.6527,29.6,96767.0,,,,,,,,,,
248.32,,,,,,,,,-13.448,-6.898,1.467,6.01,-3.759,292.06,0.0,,,
248.325,0.0381,0.499,0.0293,-28.6415,204.8319,-6.0224,29.6,96760.0,,,,,,,,,,
248.33,,,,,,,,,-13.398,-7.004,1.547,5.893,-3.714,292.23,0.0,,,
248.335,0.0537,0.4863,0.0342,-32.1429,201.5406,-5.5322,29.6,96764.0,,,,,,,,,,
248.34,,,,,,,,,-13.342,-7.106,1.628,5.778,-3.667,292.4,0.0,,,
248.345,0.0664,0.4932,0.0215,-36.0644,198.2493,-5.6022,29.6,96780.0,,,,,,,,,,
248.35,,,,,,,,,-13.285,-7.204,1.71,5.663,-3.618,292.4,0.0,,,
248.355,0.0771,0.5054,0.0225,-40.5462,195.098,-6.0224,29.6,96775.0,,,,,,,,,,
248.36,,,,,,,,,-13.213,-7.297,1.792,5.55,-3.567,293.01,0.0,39.39301681518555,-8.268418312072754,12.0
248.365,0.0864,0.4551,0.019,-46.0084,192.0868,-6.8627,29.6,96742.0,,,,,,,,,,
248.37,,,,,,,,,-13.138,-7.386,1.876,5.439,-3.512,293.1,0.0,,,
248.375,0.0894,0.479,0.0078,-52.0308,189.4258,-8.1933,29.6,96784.0,,,,,,,,,,
248.38,,,,,,,,,-13.054,-7.47,1.962,5.33,-3.454,293.44,0.0,,,
248.385,0.0938,0.522,-0.002,-57.0728,186.9748,-9.7339,29.6,96778.0,,,,,,,,,,
248.39,,,,,,,,,-12.97,-7.55,2.049,5.223,-3.392,293.44,0.0,,,
248.395,0.0942,0.5264,0.0039,-60.7843,184.7339,-11.2745,29.6,96745.0,,,,,,,,,,
248.4,,,,,,,,,-12.884,-7.627,2.137,5.118,-3.325,293.44,0.0,,,
248.405,0.0889,0.5449,0.0088,-63.0952,182.6331,-12.6751,29.6,96767.0,,,,,,,,,,
248.41,,,,,,,,,-12.783,-7.7,2.226,5.014,-3.256,294.13,0.0,,,
248.415,0.0786,0.5361,0.0308,-65.4062,180.6022,-14.5658,29.6,96758.0,,,,,,,,,,
248.42,,,,,,,,,-12.681,-7.77,2.315,4.911,-3.184,294.13,0.0,,,
248.425,0.0835,0.564,0.0381,-67.7171,179.2017,-17.577,29.6,96751.0,,,,,,,,,,
248.43,,,,,,,,,-12.579,-7.837,2.404,4.809,-3.109,294.13,0.0,,,
248.435,0.1011,0.5273,0.0547,-70.1681,178.2213,-20.9384,29.6,96758.0,,,,,,,,,,
248.44,,,,,,,,,-12.476,-7.901,2.491,4.708,-3.03,294.13,0.0,,,
248.445,0.105,0.5176,0.0728,-73.3193,178.0112,-24.7899,29.6,96788.0,,,,,,,,,,
248.45,,,,,,,,,-12.355,-7.963,2.578,4.608,-2.948,294.91,0.0,,,
248.455,0.1104,0.5249,0.0845,-77.0308,178.4314,-29.2717,29.6,96797.0,,,,,,,,,,
248.46,,,,,,,,,-12.235,-8.023,2.665,4.509,-2.861,294.91,0.0,,,
248.465,0.1128,0.5215,0.0928,-81.0224,179.3417,-34.7339,29.6,96818.0,,,,,,,,,,
248.47,,,,,,,,,-12.131,-8.081,2.752,4.409,-2.768,294.13,0.0,,,
248.475,0.1104,0.5356,0.1157,-84.5938,180.7423,-41.3165,29.6,96817.0,,,,,,,,,,
248.48,,,,,,,,,-12.027,-8.138,2.839,4.31,-2.669,294.13,0.0,,,
248.485,0.1069,0.5688,0.1235,-88.0952,182.7731,-49.2997,29.6,96784.0,,,,,,,,,,
248.49,,,,,,,,,-11.922,-8.193,2.925,4.211,-2.563,294.13,0.0,,,
248.495,0.1245,0.5918,0.1216,-90.5462,185.1541,-58.2633,29.6,96839.0,,,,,,,,,,
248.5,,,,,,,,,-11.848,-8.247,3.011,4.112,-2.448,292.67,0.0,,,
248.505,0.1431,0.5811,0.1055,-91.1064,187.7451,-66.3866,29.6,96817.0,,,,,,,,,,
248.51,,,,,,,,,-11.781,-8.3,3.095,4.013,-2.325,292.32,0.0,,,
248.515,0.1396,0.5967,0.0957,-89.4958,190.2661,-72.8291,29.6,96836.0,,,,,,,,,,
248.52,,,,,,,,,-11.728,-8.353,3.175,3.913,-2.194,291.54,0.0,,,
248.525,0.1147,0.6123,0.1001,-85.9944,192.6471,-78.4314,29.6,96870.0,,,,,,,,,,
248.53,,,,,,,,,-11.711,-8.405,3.252,3.811,-2.057,289.82,0.0,,,
248.535,0.1055,0.604,0.0884,-81.0924,194.888,-83.6134,29.6,96874.0,,,,,,,,,,
248.54,,,,,,,,,-11.692,-8.457,3.323,3.707,-1.916,289.82,0.0,,,
248.545,0.1074,0.6348,0.105,-74.93,196.5686,-87.8151,29.6,96850.0,,,,,,,,,,
248.55,,,,,,,,,-11.673,-8.509,3.388,3.601,-1.771,289.73,0.0,,,
248.555,0.0972,0.6157,0.1133,-67.7171,197.8992,-91.0364,29.6,96879.0,,,,,,,,,,
248.56,,,,,,,,,-11.684,-8.56,3.447,3.492,-1.624,288.17,0.0,39.39302444458008,-8.268413543701172,12.0
248.565,0.0869,0.6426,0.1494,-59.944,198.8796,-93.2073,29.6,96836.0,,,,,,,,,,
248.57,,,,,,,,,-11.698,-8.611,3.497,3.38,-1.476,287.92,0.0,,,
248.575,0.0967,0.5752,0.1602,-51.5406,199.7899,-93.6275,29.6,96861.0,,,,,,,,,,
248.58,,,,,,,,,-11.709,-8.661,3.54,3.266,-1.327,287.92,0.0,,,
248.585,0.1187,0.5693,0.1777,-43.2073,200.5602,-92.6471,29.6,96868.0,,,,,,,,,,
248.59,,,,,,,,,-11.738,-8.711,3.575,3.15,-1.18,286.96,0.0,,,
248.595,0.1348,0.5771,0.1924,-36.1345,201.2605,-91.5266,29.6,96852.0,,,,,,,,,,
248.6,,,,,,,,,-11.784,-8.761,3.603,3.03,-1.035,286.02,0.0,,,
248.605,0.1353,0.583,0.1968,-29.7619,201.9608,-91.0364,29.6,96840.0,,,,,,,,,,
248.61,,,,,,,,,-11.826,-8.809,3.624,2.908,-0.892,286.02,0.0,,,
248.615,0.1445,0.5576,0.2446,-23.9496,202.7311,-90.4762,29.6,96879.0,,,,,,,,,,
248.62,,,,,,,,,-11.865,-8.856,3.639,2.783,-0.751,286.02,0.0,,,
248.625,0.1528,0.582,0.2637,-18.3473,203.6415,-89.0756,29.6,96823.0,,,,,,,,,,
248.63,,,,,,,,,-11.901,-8.902,3.649,2.657,-0.611,286.02,0.0,,,
248.635,0.1475,0.6494,0.2651,-12.605,204.3417,-86.9748,29.6,96868.0,,,,,,,,,,
248.64,,,,,,,,,-11.917,-8.946,3.653,2.528,-0.472,286.79,0.0,,,
248.645,0.126,0.6455,0.3018,-7.2129,204.6919,-83.8936,29.6,96849.0,,,,,,,,,,
248.65,,,,,,,,,-11.947,-8.989,3.652,2.396,-0.337,286.02,0.0,,,
248.655,0.1196,0.5488,0.2993,-2.6611,204.7619,-79.5518,29.6,96883.0,,,,,,,,,,
248.66,,,,,,,,,-11.957,-9.03,3.646,2.262,-0.204,286.79,0.0,,,
248.665,0.1206,0.6367,0.2646,1.0504,204.5518,-74.5098,29.6,96871.0,,,,,,,,,,
248.67,,,,,,,,,-11.98,-9.069,3.636,2.126,-0.076,286.02,0.0,,,
248.675,0.1284,0.6582,0.2266,5.3221,204.1317,-69.1877,29.6,96876.0,,,,,,,,,,
248.68,,,,,,,,,-12.014,-9.106,3.622,1.987,0.046,285.41,0.0,,,
248.685,0.1289,0.5752,0.2422,10.084,203.7115,-63.7255,29.6,96888.0,,,,,,,,,,
248.69,,,,,,,,,-12.044,-9.141,3.605,1.847,0.165,285.41,0.0,,,
248.695,0.1021,0.5532,0.2031,14.986,203.2913,-57.423,29.6,96877.0,,,,,,,,,,
248.7,,,,,,,,,-12.077,-9.174,3.584,1.704,0.278,285.15,0.0,,,
248.705,0.0645,0.6216,0.168,20.2381,202.521,-50.3501,29.6,96848.0,,,,,,,,,,
248.71,,,,,,,,,-12.115,-9.206,3.558,1.56,0.385,284.72,0.0,,,
248.715,0.0479,0.5552,0.1748,25.9104,201.2605,-42.3669,29.6,96869.0,,,,,,,,,,
248.72,,,,,,,,,-12.141,-9.236,3.528,1.413,0.485,285.15,0.0,,,
248.725,0.0449,0.521,0.1943,30.4622,200.5602,-34.0336,29.6,96887.0,,,,,,,,,,
248.73,,,,,,,,,-12.164,-9.266,3.493,1.265,0.578,285.15,0.0,,,
248.735,0.0029,0.5,0.2368,33.4734,200.3501,-26.8207,29.6,96893.0,,,,,,,,,,
248.74,,,,,,,,,-12.193,-9.294,3.455,1.114,0.663,284.72,0.0,,,
248.745,-0.043,0.4922,0.27,35.3641,200.8403,-22.1289,29.6,96911.0,,,,,,,,,,
248.75,,,,,,,,,-12.221,-9.32,3.413,0.962,0.741,284.63,0.0,,,
248.755,-0.0479,0.4863,0.3076,35.7843,201.9608,-19.0476,29.6,96874.0,,,,,,,,,,
248.76,,,,,,,,,-12.245,-9.344,3.369,0.807,0.816,284.63,0.0,,,
248.765,-0.041,0.4927,0.3052,35.2941,203.8515,-16.8067,29.6,96889.0,,,,,,,,,,
248.77,,,,,,,,,-12.267,-9.366,3.324,0.651,0.888,284.63,0.0,,,
248.775,-0.04,0.5024,0.2896,34.3137,206.4426,-15.4062,29.6,96902.0,,,,,,,,,,
248.78,,,,,,,,,-12.303,-9.385,3.279,0.492,0.958,283.77,0.0,,,
248.785,-0.0615,0.4839,0.252,34.1737,209.0336,-14.4958,29.6,96892.0,,,,,,,,,,
248.79,,,,,,,,,-12.337,-9.401,3.233,0.33,1.028,283.77,0.0,,,
248.795,-0.0884,0.5132,0.1982,34.6639,211.6947,-14.2857,29.6,96873.0,,,,,,,,,,
248.8,,,,,,,,,-12.37,-9.413,3.185,0.166,1.097,283.6,0.0,,,
248.805,-0.1353,0.502,0.1763,35.6443,214.1457,-15.056,29.6,96910.0,,,,,,,,,,
248.81,,,,,,,,,-12.401,-9.423,3.136,0.0,1.167,283.6,0.0,,,
248.815,-0.1836,0.5361,0.147,37.1148,216.3866,-17.2969,29.6,96909.0,,,,,,,,,,
248.82,,,,,,,,,-12.433,-9.429,3.085,-0.168,1.238,283.34,0.0,,,
248.825,-0.2378,0.5806,0.1548,38.8655,218.3473,-21.0084,29.6,96941.0,,,,,,,,,,
248.83,,,,,,,,,-12.464,-9.432,3.031,-0.337,1.31,283.25,0.0,,,
248.835,-0.2578,0.5596,0.1699,40.6863,220.5882,-26.5406,29.6,96907.0,,,,,,,,,,
248.84,,,,,,,,,-12.509,-9.432,2.975,-0.507,1.386,282.48,0.0,,,
248.845,-0.2427,0.5923,0.1602,41.9468,222.7591,-32.0028,29.6,96958.0,,,,,,,,,,
248.85,,,,,,,,,-12.549,-9.427,2.916,-0.676,1.466,282.48,0.0,,,
248.855,-0.272,0.5649,0.1367,45.8683,226.1905,-41.7367,29.6,96870.0,,,,,,,,,,
248.86,,,,,,,,,-12.596,-9.419,2.854,-0.846,1.551,282.04,0.0,39.393035888671875,-8.268410682678223,12.0
248.865,-0.272,0.5522,0.1172,49.4398,227.7311,-46.7787,29.6,96901.0,,,,,,,,,,
248.87,,,,,,,,,-12.639,-9.406,2.789,-1.015,1.644,282.04,0.0,,,
248.875,-0.2505,0.5435,0.106,53.2913,229.2017,-51.1204,29.6,96854.0,,,,,,,,,,
248.88,,,,,,,,,-12.678,-9.389,2.72,-1.183,1.742,282.04,0.0,,,
248.885,-0.2529,0.5371,0.0991,57.423,230.3221,-54.1317,29.6,96894.0,,,,,,,,,,
248.89,,,,,,,,,-12.714,-9.368,2.646,-1.35,1.843,282.04,0.0,,,
248.895,-0.2686,0.5591,0.0669,61.8347,231.1625,-56.2325,29.6,96896.0,,,,,,,,,,
248.9,,,,,,,,,-12.746,-9.343,2.569,-1.517,1.946,282.04,0.0,,,
248.905,-0.2896,0.5527,0.0479,66.4566,231.6527,-57.7731,29.6,96899.0,,,,,,,,,,
248.91,,,,,,,,,-12.764,-9.315,2.486,-1.682,2.051,282.56,0.0,,,
248.915,-0.2969,0.5718,0.0332,70.1681,232.3529,-58.6835,29.6,96848.0,,,,,,,,,,
248.92,,,,,,,,,-12.775,-9.283,2.399,-1.845,2.158,282.74,0.0,,,
248.925,-0.2896,0.561,0.0386,72.8992,232.563,-58.8235,29.6,96889.0,,,,,,,,,,
248.93,,,,,,,,,-12.778,-9.247,2.308,-2.007,2.264,283.0,0.0,,,
248.935,-0.2637,0.5649,0.0264,75.6303,232.7731,-58.2633,29.6,96828.0,,,,,,,,,,
248.94,,,,,,,,,-12.774,-9.207,2.213,-2.168,2.37,283.17,0.0,,,
248.945,-0.2476,0.5732,0.0254,77.9412,232.8431,-56.0924,29.6,96928.0,,,,,,,,,,
248.95,,,,,,,,,-12.759,-9.163,2.115,-2.328,2.475,283.6,0.0,,,
248.955,-0.2295,0.5459,0.0171,79.3417,232.7731,-52.381,29.6,96871.0,,,,,,,,,,
248.96,,,,,,,,,-12.75,-9.116,2.014,-2.486,2.578,283.17,0.0,39.393043518066406,-8.268409729003906,12.0
248.965,-0.2163,0.5552,0.0264,79.6919,232.3529,-46.9888,29.6,96902.0,,,,,,,,,,
248.97,,,,,,,,,-12.73,-9.065,1.91,-2.643,2.677,283.6,0.0,,,
248.975,-0.2134,0.5532,0.0186,79.8319,231.4426,-40.4062,29.6,96897.0,,,,,,,,,,
248.98,,,,,,,,,-12.716,-9.012,1.803,-2.8,2.77,283.17,0.0,,,
248.985,-0.2222,0.5381,0.0122,79.5518,230.1821,-33.1232,29.6,96880.0,,,,,,,,,,
248.99,,,,,,,,,-12.704,-8.956,1.694,-2.956,2.857,283.0,0.0,,,
248.995,-0.2188,0.5073,0.0024,78.7115,228.4314,-25.2801,29.6,96839.0,,,,,,,,,,
249.0,,,,,,,,,-12.677,-8.898,1.583,-3.11,2.936,283.6,0.0,,,
249.005,-0.2075,0.5156,-0.0088,77.8711,226.1905,-16.6667,29.6,96853.0,,,,,,,,,,
249.01,,,,,,,,,-12.631,-8.839,1.471,-3.263,3.008,284.37,0.0,,,
249.015,-0.2021,0.4805,-0.0254,76.6106,223.4594,-7.3529,29.6,96841.0,,,,,,,,,,
249.02,,,,,,,,,-12.583,-8.778,1.356,-3.414,3.071,284.37,0.0,,,
249.025,-0.1929,0.4775,-0.0396,74.7199,220.4482,2.2409,29.6,96855.0,,,,,,,,,,
249.03,,,,,,,,,-12.517,-8.717,1.24,-3.563,3.125,285.15,0.0,,,
249.035,-0.1875,0.4697,-0.0547,71.4986,217.0168,12.1849,29.6,96856.0,,,,,,,,,,
249.04,,,,,,,,,-12.45,-8.655,1.122,-3.71,3.169,285.15,0.0,,,
249.045,-0.1787,0.4575,-0.062,66.3866,213.3754,21.7787,29.6,96897.0,,,,,,,,,,
249.05,,,,,,,,,-12.354,-8.594,1.005,-3.855,3.203,286.45,0.0,,,
249.055,-0.1689,0.4644,-0.0669,59.6639,209.5938,30.6022,29.6,96839.0,,,,,,,,,,
249.06,,,,,,,,,-12.258,-8.532,0.888,-3.997,3.227,286.45,0.0,39.393043518066406,-8.268409729003906,12.0
249.065,-0.1538,0.4507,-0.061,51.8207,205.6723,38.7955,29.6,96869.0,,,,,,,,,,
249.07,,,,,,,,,-12.159,-8.471,0.774,-4.138,3.24,286.53,0.0,,,
249.075,-0.1489,0.4624,-0.0493,43.4174,201.7507,46.2185,29.6,96825.0,,,,,,,,,,
249.08,,,,,,,,,-12.059,-8.41,0.664,-4.277,3.243,286.53,0.0,,,
249.085,-0.1475,0.4673,-0.0503,35.014,197.9692,52.8011,29.6,96880.0,,,,,,,,,,
249.09,,,,,,,,,-11.955,-8.349,0.558,-4.415,3.236,286.71,0.0,,,
249.095,-0.1406,0.4746,-0.0737,27.451,194.1877,58.6134,29.6,96906.0,,,,,,,,,,
249.1,,,,,,,,,-11.855,-8.288,0.456,-4.551,3.22,286.53,0.0,,,
249.105,-0.1372,0.4897,-0.0942,20.8683,190.6863,63.2353,29.6,96882.0,,,,,,,,,,
249.11,,,,,,,,,-11.756,-8.227,0.359,-4.686,3.195,286.45,0.0,,,
249.115,-0.1353,0.457,-0.0884,14.5658,187.1849,66.5266,29.6,96884.0,,,,,,,,,,
249.12,,,,,,,,,-11.68,-8.167,0.265,-4.818,3.164,285.33,0.0,,,
249.125,-0.1338,0.519,-0.0977,8.7535,184.0336,68.7675,29.6,96914.0,,,,,,,,,,
249.13,,,,,,,,,-11.623,-8.105,0.175,-4.948,3.126,284.37,0.0,,,
249.135,-0.1309,0.4722,-0.1211,4.1317,180.8824,70.6583,29.6,96907.0,,,,,,,,,,
249.14,,,,,,,,,-11.569,-8.044,0.09,-5.076,3.083,284.2,0.0,,,
249.145,-0.1377,0.4824,-0.1279,0.7703,177.9412,72.1989,29.6,96919.0,,,,,,,,,,
249.15,,,,,,,,,-11.513,-7.982,0.007,-5.202,3.036,284.2,0.0,,,
249.155,-0.1377,0.4893,-0.1284,-2.0308,175.3501,72.8291,29.6,96932.0,,,,,,,,,,
249.16,,,,,,,,,-11.46,-7.919,-0.072,-5.325,2.985,284.03,0.0,39.3930549621582,-8.268410682678223,12.0
249.165,-0.1235,0.48,-0.1553,-4.2017,172.7591,72.7591,29.6,96938.0,,,,,,,,,,
249.17,,,,,,,,,-11.446,-7.856,-0.15,-5.445,2.932,282.13,0.0,,,
249.175,-0.1099,0.4736,-0.1729,-5.4622,170.4482,72.6891,29.6,96931.0,,,,,,,,,,
249.18,,,,,,,,,-11.431,-7.791,-0.225,-5.563,2.877,282.04,0.0,,,
249.185,-0.1123,0.5005,-0.1763,-6.0224,168.2773,71.9188,29.6,96952.0,,,,,,,,,,
249.19,,,,,,,,,-11.427,-7.726,-0.299,-5.678,2.821,281.44,0.0,,,
249.195,-0.1089,0.4751,-0.1875,-6.3025,166.2465,70.2381,29.6,96941.0,,,,,,,,,,
249.2,,,,,,,,,-11.43,-7.66,-0.372,-5.79,2.764,281.01,0.0,,,
249.205,-0.0972,0.498,-0.1899,-5.8123,164.3557,67.8571,29.6,96951.0,,,,,,,,,,
249.21,,,,,,,,,-11.452,-7.592,-0.443,-5.9,2.708,279.98,0.0,,,
249.215,-0.0898,0.5278,-0.1909,-4.6218,162.465,65.1261,29.6,96971.0,,,,,,,,,,
249.22,,,,,,,,,-11.474,-7.523,-0.513,-6.007,2.653,279.89,0.0,,,
249.225,-0.0723,0.4619,-0.1943,-3.0112,160.5042,62.1849,29.6,96981.0,,,,,,,,,,
249.23,,,,,,,,,-11.503,-7.453,-0.581,-6.111,2.6,279.37,0.0,,,
249.235,-0.042,0.5298,-0.1777,-1.0504,158.8936,59.0336,29.6,96979.0,,,,,,,,,,
249.24,,,,,,,,,-11.535,-7.381,-0.649,-6.212,2.549,279.11,0.0,,,
249.245,-0.0005,0.5825,-0.1821,1.2605,157.3529,56.5826,29.6,97001.0,,,,,,,,,,
249.25,,,,,,,,,-11.582,-7.307,-0.715,-6.311,2.501,278.25,0.0,,,
249.255,0.0366,0.5054,-0.2051,4.5518,155.8824,55.6723,29.6,97017.0,,,,,,,,,,
249.26,,,,,,,,,-11.627,-7.232,-0.781,-6.407,2.455,278.16,0.0,,,
249.265,0.0356,0.5479,-0.1919,8.6134,154.4118,56.3725,29.6,97021.0,,,,,,,,,,
249.27,,,,,,,,,-11.704,-7.156,-0.848,-6.499,2.411,276.52,0.0,,,
249.275,-0.0063,0.5737,-0.1763,12.465,152.8711,56.7927,29.6,97001.0,,,,,,,,,,
249.28,,,,,,,,,-11.791,-7.079,-0.918,-6.589,2.369,275.83,0.0,,,
249.285,-0.0283,0.5151,-0.1812,15.8964,151.1204,56.1625,29.6,96998.0,,,,,,,,,,
249.29,,,,,,,,,-11.878,-7.001,-0.989,-6.676,2.328,275.66,0.0,,,
249.295,-0.0356,0.502,-0.1675,18.9776,149.2297,55.2521,29.6,97038.0,,,,,,,,,,
249.3,,,,,,,,,-11.991,-6.923,-1.062,-6.759,2.289,274.2,0.0,,,
249.305,-0.0415,0.5254,-0.145,21.3585,147.0588,54.5518,29.6,97036.0,,,,,,,,,,
