ts,latitude,longitude,satellites
65.17,39.38846969604492,-8.285271644592285,6
65.37,39.388484954833984,-8.285252571105957,6
65.57,39.38849639892578,-8.285236358642578,6
65.77,39.38850784301758,-8.285225868225098,6
65.87,39.38850784301758,-8.285225868225098,6
65.97,39.38852310180664,-8.2852144241333,6
66.17,39.3885383605957,-8.285202026367188,6
66.37,39.388553619384766,-8.28519344329834,6
66.57,39.38856506347656,-8.285181045532227,6
66.77,39.388587951660156,-8.285162925720215,6
66.97,39.388607025146484,-8.285148620605469,6
67.17,39.38862228393555,-8.285130500793457,6
67.37,39.388641357421875,-8.285113334655762,6
67.57,39.388648986816406,-8.285097122192383,6
67.77,39.3886604309082,-8.285080909729004,6
67.87,39.3886604309082,-8.285080909729004,6
67.97,39.388675689697266,-8.285067558288574,6
68.17,39.3886833190918,-8.285063743591309,6
68.37,39.38869857788086,-8.285054206848145,6
68.57,39.388710021972656,-8.28504467010498,6
68.77,39.38872146606445,-8.285033226013184,6
69.17,39.38875961303711,-8.285016059875488,6
69.37,39.38877868652344,-8.285004615783691,6
69.57,39.388797760009766,-8.284996032714844,6
69.77,39.388816833496094,-8.28498363494873,6
69.87,39.388816833496094,-8.28498363494873,6
69.97,39.38883590698242,-8.284969329833984,6
70.17,39.388851165771484,-8.284952163696289,6
70.37,39.38886260986328,-8.284934043884277,6
70.57,39.38888168334961,-8.284915924072266,6
70.77,39.388893127441406,-8.284896850585938,6
70.97,39.38890838623047,-8.28487491607666,6
71.17,39.388912200927734,-8.284854888916016,6
71.37,39.38892364501953,-8.284836769104004,6
71.57,39.38893508911133,-8.284820556640625,6
71.77,39.388946533203125,-8.284807205200195,6
71.87,39.388946533203125,-8.284807205200195,6
71.97,39.38895797729492,-8.284794807434082,6
72.17,39.38896942138672,-8.284781455993652,6
72.37,39.388980865478516,-8.284769058227539,6
72.57,39.38899230957031,-8.284759521484375,6
72.77,39.389007568359375,-8.284749031066895,6
73.17,39.3890380859375,-8.284725189208984,6
73.37,39.38905334472656,-8.284709930419922,6
73.57,39.389076232910156,-8.284690856933594,6
73.77,39.38909149169922,-8.284675598144531,5
73.87,39.38909149169922,-8.284675598144531,5
74.07,39.38910675048828,-8.28465747833252,5
74.17,39.389122009277344,-8.284640312194824,5
74.37,39.389137268066406,-8.284621238708496,5
74.57,39.38915252685547,-8.2846040725708,5
74.77,39.38916778564453,-8.284588813781738,5
75.17,39.389198303222656,-8.284557342529297,5
75.37,39.389217376708984,-8.284543991088867,5
75.57,39.38923645019531,-8.284524917602539,5
75.77,39.38925552368164,-8.284500122070312,5
75.87,39.38925552368164,-8.284500122070312,6
76.07,39.389278411865234,-8.284480094909668,6
76.37,39.389320373535156,-8.284451484680176,6
76.57,39.389339447021484,-8.284430503845215,6
76.77,39.38935852050781,-8.284408569335938,6
77.17,39.3893928527832,-8.284364700317383,6
77.37,39.389408111572266,-8.284343719482422,6
77.57,39.38941955566406,-8.284327507019043,6
77.77,39.389427185058594,-8.284317970275879,6
77.87,39.389427185058594,-8.284317970275879,5
78.17,39.38944625854492,-8.284287452697754,5
78.37,39.38945770263672,-8.284271240234375,5
78.57,39.38946533203125,-8.284259796142578,6
78.77,39.38947677612305,-8.284247398376465,6
79.17,39.38949966430664,-8.284224510192871,6
79.37,39.38951110839844,-8.284215927124023,6
79.57,39.3895263671875,-8.284209251403809,6
79.77,39.38953399658203,-8.284201622009277,6
79.87,39.38953399658203,-8.284201622009277,5
79.97,39.38955307006836,-8.284192085266113,5
80.17,39.38956832885742,-8.2841796875,5
80.37,39.38958740234375,-8.284173965454102,5
